Sample,Cell,Mother,MotherSize,BirthTime,Sb,GrowthRate,DivPar
42,431,431,0.5013032811616323,3.835493474731,0.25065164,0.69314718,0.5
42,1413,431,0.5013032811616323,3.835493474731,0.25065164,0.69314718,0.5
49,1379,1379,0.4044946172280224,3.8363593131049814,0.20224731,0.69314718,0.5
49,1414,1379,0.4044946172280224,3.8363593131049814,0.20224731,0.69314718,0.5
1,187,187,0.9526657619440247,3.8383643659001283,0.47633288,0.69314718,0.5
1,1415,187,0.9526657619440247,3.8383643659001283,0.47633288,0.69314718,0.5
85,131,131,0.45119225468322893,3.8398190121038587,0.22559613,0.69314718,0.5
85,1416,131,0.45119225468322893,3.8398190121038587,0.22559613,0.69314718,0.5
27,263,263,1.7858238915410651,3.8424784908248606,0.89291195,0.69314718,0.5
27,1417,263,1.7858238915410651,3.8424784908248606,0.89291195,0.69314718,0.5
40,408,408,1.4054597997036828,3.8430870565728643,0.7027299,0.69314718,0.5
40,1418,408,1.4054597997036828,3.8430870565728643,0.7027299,0.69314718,0.5
9,325,325,1.0618538425480253,3.8440788032898836,0.53092692,0.69314718,0.5
9,1419,325,1.0618538425480253,3.8440788032898836,0.53092692,0.69314718,0.5
29,426,426,1.0580138731593907,3.8442314180162893,0.52900694,0.69314718,0.5
29,1420,426,1.0580138731593907,3.8442314180162893,0.52900694,0.69314718,0.5
20,1410,1410,1.003436542902764,3.846518280534204,0.50171827,0.69314718,0.5
20,1421,1410,1.003436542902764,3.846518280534204,0.50171827,0.69314718,0.5
46,46,46,2.125136215218038,3.84729619505666,1.06256811,0.69314718,0.5
46,1422,46,2.125136215218038,3.84729619505666,1.06256811,0.69314718,0.5
90,708,708,0.24403296194407895,3.84765731613819,0.12201648,0.69314718,0.5
90,1423,708,0.24403296194407895,3.84765731613819,0.12201648,0.69314718,0.5
7,724,724,0.8642525699764494,3.8479969520621546,0.43212628,0.69314718,0.5
7,1424,724,0.8642525699764494,3.8479969520621546,0.43212628,0.69314718,0.5
35,1132,1132,3.159781489479315,3.8505607668448345,1.57989074,0.69314718,0.5
35,1425,1132,3.159781489479315,3.8505607668448345,1.57989074,0.69314718,0.5
79,552,552,1.8245988861385847,3.8513022235131342,0.91229944,0.69314718,0.5
79,1426,552,1.8245988861385847,3.8513022235131342,0.91229944,0.69314718,0.5
79,151,151,3.654449735323647,3.8533770723719236,1.82722487,0.69314718,0.5
79,1427,151,3.654449735323647,3.8533770723719236,1.82722487,0.69314718,0.5
62,112,112,3.7744025296822765,3.8539295262363122,1.88720126,0.69314718,0.5
62,1428,112,3.7744025296822765,3.8539295262363122,1.88720126,0.69314718,0.5
74,273,273,1.7627771043911187,3.8540544412143083,0.88138855,0.69314718,0.5
74,1429,273,1.7627771043911187,3.8540544412143083,0.88138855,0.69314718,0.5
82,305,305,3.5167808518452275,3.854787904276523,1.75839043,0.69314718,0.5
82,1430,305,3.5167808518452275,3.854787904276523,1.75839043,0.69314718,0.5
92,1355,1355,0.9416605557710873,3.8572338337745027,0.47083028,0.69314718,0.5
92,1431,1355,0.9416605557710873,3.8572338337745027,0.47083028,0.69314718,0.5
35,1132,1132,1.588651609137528,3.8585387494110033,0.7943258,0.69314718,0.5
35,1432,1132,1.588651609137528,3.8585387494110033,0.7943258,0.69314718,0.5
60,684,684,1.6340063035829728,3.8590714150807206,0.81700315,0.69314718,0.5
60,1433,684,1.6340063035829728,3.8590714150807206,0.81700315,0.69314718,0.5
38,357,357,1.8030417074273724,3.861511563131936,0.90152085,0.69314718,0.5
38,1434,357,1.8030417074273724,3.861511563131936,0.90152085,0.69314718,0.5
22,165,165,1.9141446689325323,3.8623475793070887,0.95707233,0.69314718,0.5
22,1435,165,1.9141446689325323,3.8623475793070887,0.95707233,0.69314718,0.5
91,477,477,1.8526632833642218,3.8623799450048546,0.92633164,0.69314718,0.5
91,1436,477,1.8526632833642218,3.8623799450048546,0.92633164,0.69314718,0.5
65,65,65,1.4751956206136165,3.8627878335998704,0.73759781,0.69314718,0.5
65,1437,65,1.4751956206136165,3.8627878335998704,0.73759781,0.69314718,0.5
73,589,589,1.7830096391932522,3.863590636244634,0.89150482,0.69314718,0.5
73,1438,589,1.7830096391932522,3.863590636244634,0.89150482,0.69314718,0.5
16,570,570,0.9508870189683725,3.863893449956161,0.47544351,0.69314718,0.5
16,1439,570,0.9508870189683725,3.863893449956161,0.47544351,0.69314718,0.5
10,1273,1273,0.46080985986311945,3.8652811688680964,0.23040493,0.69314718,0.5
10,1440,1273,0.46080985986311945,3.8652811688680964,0.23040493,0.69314718,0.5
47,1204,1204,1.710517481746236,3.8681053984480736,0.85525874,0.69314718,0.5
47,1441,1204,1.710517481746236,3.8681053984480736,0.85525874,0.69314718,0.5
39,577,577,1.7140553306577582,3.868668430490925,0.85702767,0.69314718,0.5
39,1442,577,1.7140553306577582,3.868668430490925,0.85702767,0.69314718,0.5
1,1,1,3.8933576727752404,3.869337207741506,1.94667884,0.69314718,0.5
1,1443,1,3.8933576727752404,3.869337207741506,1.94667884,0.69314718,0.5
73,813,813,0.4475533476509717,3.869407698560364,0.22377667,0.69314718,0.5
73,1444,813,0.4475533476509717,3.869407698560364,0.22377667,0.69314718,0.5
43,489,489,1.930588818119685,3.8711194473301105,0.96529441,0.69314718,0.5
43,1445,489,1.930588818119685,3.8711194473301105,0.96529441,0.69314718,0.5
35,1425,1425,1.6037499282679897,3.8721851734519492,0.80187496,0.69314718,0.5
35,1446,1425,1.6037499282679897,3.8721851734519492,0.80187496,0.69314718,0.5
52,1371,1371,0.45551206913064374,3.8740340102081925,0.22775603,0.69314718,0.5
52,1447,1371,0.45551206913064374,3.8740340102081925,0.22775603,0.69314718,0.5
78,1250,1250,2.5336948446245144,3.874864830998766,1.26684742,0.69314718,0.5
78,1448,1250,2.5336948446245144,3.874864830998766,1.26684742,0.69314718,0.5
15,1365,1365,0.7756029822097745,3.8752589875645245,0.38780149,0.69314718,0.5
15,1449,1365,0.7756029822097745,3.8752589875645245,0.38780149,0.69314718,0.5
21,1086,1086,1.0138308317160818,3.875608709042882,0.50691542,0.69314718,0.5
21,1450,1086,1.0138308317160818,3.875608709042882,0.50691542,0.69314718,0.5
20,945,945,0.5120780315719331,3.876004469772478,0.25603902,0.69314718,0.5
20,1451,945,0.5120780315719331,3.876004469772478,0.25603902,0.69314718,0.5
78,802,802,2.536138428674645,3.8762555461067656,1.26806921,0.69314718,0.5
78,1452,802,2.536138428674645,3.8762555461067656,1.26806921,0.69314718,0.5
11,854,854,0.9995857100338181,3.877556673055881,0.49979286,0.69314718,0.5
11,1453,854,0.9995857100338181,3.877556673055881,0.49979286,0.69314718,0.5
2,1041,1041,0.5411565714698555,3.8799077551806858,0.27057829,0.69314718,0.5
2,1454,1041,0.5411565714698555,3.8799077551806858,0.27057829,0.69314718,0.5
21,1059,1059,0.5085224057694726,3.8801750118968292,0.2542612,0.69314718,0.5
21,1455,1059,0.5085224057694726,3.8801750118968292,0.2542612,0.69314718,0.5
81,787,787,1.1417122752901436,3.881565947958118,0.57085614,0.69314718,0.5
81,1456,787,1.1417122752901436,3.881565947958118,0.57085614,0.69314718,0.5
62,112,112,1.9260157560907636,3.8833007410573406,0.96300788,0.69314718,0.5
62,1457,112,1.9260157560907636,3.8833007410573406,0.96300788,0.69314718,0.5
7,1176,1176,0.2214927105211749,3.8838031829782045,0.11074636,0.69314718,0.5
7,1458,1176,0.2214927105211749,3.8838031829782045,0.11074636,0.69314718,0.5
15,1449,1449,0.390461498261809,3.8851209343098807,0.19523075,0.69314718,0.5
15,1459,1449,0.390461498261809,3.8851209343098807,0.19523075,0.69314718,0.5
58,507,507,0.8839981271423367,3.8862118377478674,0.44199906,0.69314718,0.5
58,1460,507,0.8839981271423367,3.8862118377478674,0.44199906,0.69314718,0.5
86,146,146,3.0532874895999322,3.888542869136803,1.52664374,0.69314718,0.5
86,1461,146,3.0532874895999322,3.888542869136803,1.52664374,0.69314718,0.5
16,16,16,0.4839097158693994,3.8893574203367405,0.24195486,0.69314718,0.5
16,1462,16,0.4839097158693994,3.8893574203367405,0.24195486,0.69314718,0.5
78,802,802,1.280105743050666,3.88988504151239,0.64005287,0.69314718,0.5
78,1463,802,1.280105743050666,3.88988504151239,0.64005287,0.69314718,0.5
38,599,599,0.9197488784846262,3.8903907111118645,0.45987444,0.69314718,0.5
38,1464,599,0.9197488784846262,3.8903907111118645,0.45987444,0.69314718,0.5
37,579,579,0.8682952695614837,3.8906370627902396,0.43414763,0.69314718,0.5
37,1465,579,0.8682952695614837,3.8906370627902396,0.43414763,0.69314718,0.5
0,385,385,1.0149143318919869,3.890730211792292,0.50745717,0.69314718,0.5
0,1466,385,1.0149143318919869,3.890730211792292,0.50745717,0.69314718,0.5
37,641,641,1.7380084760762946,3.8918145515971307,0.86900424,0.69314718,0.5
37,1467,641,1.7380084760762946,3.8918145515971307,0.86900424,0.69314718,0.5
97,574,574,0.8644874806208281,3.892469937153733,0.43224374,0.69314718,0.5
97,1468,574,0.8644874806208281,3.892469937153733,0.43224374,0.69314718,0.5
31,190,190,0.8535330816881157,3.8929311349499147,0.42676654,0.69314718,0.5
31,1469,190,0.8535330816881157,3.8929311349499147,0.42676654,0.69314718,0.5
88,511,511,0.4510606241998398,3.893805382329011,0.22553031,0.69314718,0.5
88,1470,511,0.4510606241998398,3.893805382329011,0.22553031,0.69314718,0.5
67,705,705,1.8865465083878132,3.893968207328058,0.94327325,0.69314718,0.5
67,1471,705,1.8865465083878132,3.893968207328058,0.94327325,0.69314718,0.5
81,832,832,2.3059569713017107,3.8957324201417896,1.15297849,0.69314718,0.5
81,1472,832,2.3059569713017107,3.8957324201417896,1.15297849,0.69314718,0.5
98,375,375,0.9828594413893577,3.8958305558999133,0.49142972,0.69314718,0.5
98,1473,375,0.9828594413893577,3.8958305558999133,0.49142972,0.69314718,0.5
94,1042,1042,0.9532777171894753,3.896213873265168,0.47663886,0.69314718,0.5
94,1474,1042,0.9532777171894753,3.896213873265168,0.47663886,0.69314718,0.5
47,307,307,3.4897790645470725,3.8968082530261614,1.74488953,0.69314718,0.5
47,1475,307,3.4897790645470725,3.8968082530261614,1.74488953,0.69314718,0.5
51,362,362,0.5079477412861348,3.8970014524326917,0.25397387,0.69314718,0.5
51,1476,362,0.5079477412861348,3.8970014524326917,0.25397387,0.69314718,0.5
13,1306,1306,1.7334282037081783,3.898005967791278,0.8667141,0.69314718,0.5
13,1477,1306,1.7334282037081783,3.898005967791278,0.8667141,0.69314718,0.5
32,1126,1126,0.41772379486506034,3.9004686892358182,0.2088619,0.69314718,0.5
32,1478,1126,0.41772379486506034,3.9004686892358182,0.2088619,0.69314718,0.5
70,448,448,1.0427288290179104,3.901239156192803,0.52136441,0.69314718,0.5
70,1479,448,1.0427288290179104,3.901239156192803,0.52136441,0.69314718,0.5
56,134,134,2.4676136450646986,3.9037845325667435,1.23380682,0.69314718,0.5
56,1480,134,2.4676136450646986,3.9037845325667435,1.23380682,0.69314718,0.5
49,776,776,0.8485537915615318,3.905244926901229,0.4242769,0.69314718,0.5
49,1481,776,0.8485537915615318,3.905244926901229,0.4242769,0.69314718,0.5
61,1015,1015,1.0153482519895687,3.9062367988814124,0.50767413,0.69314718,0.5
61,1482,1015,1.0153482519895687,3.9062367988814124,0.50767413,0.69314718,0.5
18,1358,1358,0.9014210288553471,3.9078488232551543,0.45071051,0.69314718,0.5
18,1483,1358,0.9014210288553471,3.9078488232551543,0.45071051,0.69314718,0.5
59,796,796,3.4990894978258624,3.9085655489379625,1.74954475,0.69314718,0.5
59,1484,796,3.4990894978258624,3.9085655489379625,1.74954475,0.69314718,0.5
39,159,159,1.7637821555184747,3.9099271341323805,0.88189108,0.69314718,0.5
39,1485,159,1.7637821555184747,3.9099271341323805,0.88189108,0.69314718,0.5
49,1292,1292,0.21292559934288324,3.9105882195296173,0.1064628,0.69314718,0.5
49,1486,1292,0.21292559934288324,3.9105882195296173,0.1064628,0.69314718,0.5
25,523,523,0.8209813699239423,3.9109162092003404,0.41049068,0.69314718,0.5
25,1487,523,0.8209813699239423,3.9109162092003404,0.41049068,0.69314718,0.5
84,355,355,3.3806316677893484,3.9109852759561985,1.69031583,0.69314718,0.5
84,1488,355,3.3806316677893484,3.9109852759561985,1.69031583,0.69314718,0.5
29,117,117,1.1086098512840539,3.911624605979247,0.55430493,0.69314718,0.5
29,1489,117,1.1086098512840539,3.911624605979247,0.55430493,0.69314718,0.5
47,302,302,1.763266659857355,3.9119232204860976,0.88163333,0.69314718,0.5
47,1490,302,1.763266659857355,3.9119232204860976,0.88163333,0.69314718,0.5
16,570,570,0.4918992053312067,3.912982238981308,0.2459496,0.69314718,0.5
16,1491,570,0.4918992053312067,3.912982238981308,0.2459496,0.69314718,0.5
68,498,498,0.9296382510826348,3.9130031165862094,0.46481913,0.69314718,0.5
68,1492,498,0.9296382510826348,3.9130031165862094,0.46481913,0.69314718,0.5
85,1106,1106,1.8990564672337322,3.913287608569095,0.94952823,0.69314718,0.5
85,1493,1106,1.8990564672337322,3.913287608569095,0.94952823,0.69314718,0.5
48,1279,1279,0.9979601960033259,3.9135756339335748,0.4989801,0.69314718,0.5
48,1494,1279,0.9979601960033259,3.9135756339335748,0.4989801,0.69314718,0.5
25,687,687,1.6476158478711984,3.9158747281849973,0.82380792,0.69314718,0.5
25,1495,687,1.6476158478711984,3.9158747281849973,0.82380792,0.69314718,0.5
79,160,160,1.90881287534989,3.9163985614955394,0.95440644,0.69314718,0.5
79,1496,160,1.90881287534989,3.9163985614955394,0.95440644,0.69314718,0.5
43,398,398,1.9932112218965803,3.9171731209211114,0.99660561,0.69314718,0.5
43,1497,398,1.9932112218965803,3.9171731209211114,0.99660561,0.69314718,0.5
61,1084,1084,1.0245436879879306,3.919243664110482,0.51227184,0.69314718,0.5
61,1498,1084,1.0245436879879306,3.919243664110482,0.51227184,0.69314718,0.5
30,147,147,1.00577102238624,3.9196601613752606,0.50288551,0.69314718,0.5
30,1499,147,1.00577102238624,3.9196601613752606,0.50288551,0.69314718,0.5
38,339,339,0.9391038520995639,3.9204354082231,0.46955193,0.69314718,0.5
38,1500,339,0.9391038520995639,3.9204354082231,0.46955193,0.69314718,0.5
28,179,179,1.6852772956393778,3.920849136408937,0.84263865,0.69314718,0.5
28,1501,179,1.6852772956393778,3.920849136408937,0.84263865,0.69314718,0.5
24,597,597,0.3993619003747625,3.920892825396469,0.19968095,0.69314718,0.5
24,1502,597,0.3993619003747625,3.920892825396469,0.19968095,0.69314718,0.5
89,811,811,0.8584597715523368,3.9248081745854293,0.42922989,0.69314718,0.5
89,1503,811,0.8584597715523368,3.9248081745854293,0.42922989,0.69314718,0.5
88,373,373,3.687960283102535,3.9252352461844957,1.84398014,0.69314718,0.5
88,1504,373,3.687960283102535,3.9252352461844957,1.84398014,0.69314718,0.5
7,494,494,1.8237049422380158,3.9253443927243774,0.91185247,0.69314718,0.5
7,1505,494,1.8237049422380158,3.9253443927243774,0.91185247,0.69314718,0.5
62,112,112,0.9921691687061464,3.926339267441357,0.49608458,0.69314718,0.5
62,1506,112,0.9921691687061464,3.926339267441357,0.49608458,0.69314718,0.5
61,1219,1219,0.5149330855503821,3.926719034361604,0.25746654,0.69314718,0.5
61,1507,1219,0.5149330855503821,3.926719034361604,0.25746654,0.69314718,0.5
97,1304,1304,0.8878302151628287,3.9309086741791437,0.44391511,0.69314718,0.5
97,1508,1304,0.8878302151628287,3.9309086741791437,0.44391511,0.69314718,0.5
81,433,433,2.3649679909252046,3.9321874845906644,1.182484,0.69314718,0.5
81,1509,433,2.3649679909252046,3.9321874845906644,1.182484,0.69314718,0.5
64,350,350,0.478645507456762,3.9344926090459227,0.23932275,0.69314718,0.5
64,1510,350,0.478645507456762,3.9344926090459227,0.23932275,0.69314718,0.5
13,830,830,1.7792709217829221,3.9356640847039706,0.88963546,0.69314718,0.5
13,1511,830,1.7792709217829221,3.9356640847039706,0.88963546,0.69314718,0.5
9,532,532,1.131863884052861,3.9361940739612127,0.56593194,0.69314718,0.5
9,1512,532,1.131863884052861,3.9361940739612127,0.56593194,0.69314718,0.5
33,321,321,1.964203352576178,3.9362029960079794,0.98210168,0.69314718,0.5
33,1513,321,1.964203352576178,3.9362029960079794,0.98210168,0.69314718,0.5
71,158,158,0.9212101812421377,3.9364679152316557,0.46060509,0.69314718,0.5
71,1514,158,0.9212101812421377,3.9364679152316557,0.46060509,0.69314718,0.5
50,913,913,1.787300087888079,3.9373764614751727,0.89365004,0.69314718,0.5
50,1515,913,1.787300087888079,3.9373764614751727,0.89365004,0.69314718,0.5
32,320,320,0.42864229088991634,3.9376935597687517,0.21432115,0.69314718,0.5
32,1516,320,0.42864229088991634,3.9376935597687517,0.21432115,0.69314718,0.5
65,475,475,3.109216284910949,3.93843253328426,1.55460814,0.69314718,0.5
65,1517,475,3.109216284910949,3.93843253328426,1.55460814,0.69314718,0.5
48,326,326,1.0155525880101395,3.938786402663867,0.50777629,0.69314718,0.5
48,1518,326,1.0155525880101395,3.938786402663867,0.50777629,0.69314718,0.5
88,373,373,1.8647831339819378,3.9414199883998897,0.93239157,0.69314718,0.5
88,1519,373,1.8647831339819378,3.9414199883998897,0.93239157,0.69314718,0.5
30,1327,1327,1.0211120826142601,3.9414995009054996,0.51055604,0.69314718,0.5
30,1520,1327,1.0211120826142601,3.9414995009054996,0.51055604,0.69314718,0.5
78,78,78,1.3271470956437084,3.9419503347189955,0.66357355,0.69314718,0.5
78,1521,78,1.3271470956437084,3.9419503347189955,0.66357355,0.69314718,0.5
57,57,57,1.8158506897807798,3.9427429652175743,0.90792534,0.69314718,0.5
57,1522,57,1.8158506897807798,3.9427429652175743,0.90792534,0.69314718,0.5
89,264,264,1.7384135359113917,3.9427570530864906,0.86920677,0.69314718,0.5
89,1523,264,1.7384135359113917,3.9427570530864906,0.86920677,0.69314718,0.5
55,110,110,1.6620496174796076,3.944519051905899,0.83102481,0.69314718,0.5
55,1524,110,1.6620496174796076,3.944519051905899,0.83102481,0.69314718,0.5
21,1149,1149,2.1286277298573113,3.9457154280688282,1.06431386,0.69314718,0.5
21,1525,1149,2.1286277298573113,3.9457154280688282,1.06431386,0.69314718,0.5
48,621,621,1.0208349733431412,3.946271115654514,0.51041749,0.69314718,0.5
48,1526,621,1.0208349733431412,3.946271115654514,0.51041749,0.69314718,0.5
3,1249,1249,1.1647233977867593,3.949322866167484,0.5823617,0.69314718,0.5
3,1527,1249,1.1647233977867593,3.949322866167484,0.5823617,0.69314718,0.5
23,581,581,1.8736888278042232,3.9501316037330816,0.93684441,0.69314718,0.5
23,1528,581,1.8736888278042232,3.9501316037330816,0.93684441,0.69314718,0.5
19,457,457,1.0300132157826047,3.950343853152465,0.51500661,0.69314718,0.5
19,1529,457,1.0300132157826047,3.950343853152465,0.51500661,0.69314718,0.5
74,699,699,1.8855228592245994,3.9511690187942836,0.94276143,0.69314718,0.5
74,1530,699,1.8855228592245994,3.9511690187942836,0.94276143,0.69314718,0.5
96,923,923,4.533635512443793,3.9531737395022084,2.26681776,0.69314718,0.5
96,1531,923,4.533635512443793,3.9531737395022084,2.26681776,0.69314718,0.5
40,642,642,1.51739542700224,3.953641962567949,0.75869771,0.69314718,0.5
40,1532,642,1.51739542700224,3.953641962567949,0.75869771,0.69314718,0.5
34,495,495,0.9644553922071865,3.956631153543821,0.4822277,0.69314718,0.5
34,1533,495,0.9644553922071865,3.956631153543821,0.4822277,0.69314718,0.5
11,192,192,2.1122815940988153,3.956956668160922,1.0561408,0.69314718,0.5
11,1534,192,2.1122815940988153,3.956956668160922,1.0561408,0.69314718,0.5
19,19,19,2.071367704466666,3.958264685072191,1.03568385,0.69314718,0.5
19,1535,19,2.071367704466666,3.958264685072191,1.03568385,0.69314718,0.5
29,29,29,1.145191896023482,3.958462239388127,0.57259595,0.69314718,0.5
29,1536,29,1.145191896023482,3.958462239388127,0.57259595,0.69314718,0.5
94,576,576,0.9955009624110581,3.95874001006438,0.49775048,0.69314718,0.5
94,1537,576,0.9955009624110581,3.95874001006438,0.49775048,0.69314718,0.5
71,1200,1200,0.9357788957196637,3.9591052517943,0.46788945,0.69314718,0.5
71,1538,1200,0.9357788957196637,3.9591052517943,0.46788945,0.69314718,0.5
68,844,844,0.9605210677539271,3.9601509430393635,0.48026053,0.69314718,0.5
68,1539,844,0.9605210677539271,3.9601509430393635,0.48026053,0.69314718,0.5
33,352,352,3.9957330453778623,3.960718897435205,1.99786652,0.69314718,0.5
33,1540,352,3.9957330453778623,3.960718897435205,1.99786652,0.69314718,0.5
63,1171,1171,0.4308909052515145,3.9616647974039365,0.21544545,0.69314718,0.5
63,1541,1171,0.4308909052515145,3.9616647974039365,0.21544545,0.69314718,0.5
25,991,991,0.851463207511647,3.963510916211144,0.4257316,0.69314718,0.5
25,1542,991,0.851463207511647,3.963510916211144,0.4257316,0.69314718,0.5
18,842,842,0.9372696187122483,3.9641118358006584,0.46863481,0.69314718,0.5
18,1543,842,0.9372696187122483,3.9641118358006584,0.46863481,0.69314718,0.5
25,1297,1297,1.7042197625918754,3.9646062060024776,0.85210988,0.69314718,0.5
25,1544,1297,1.7042197625918754,3.9646062060024776,0.85210988,0.69314718,0.5
61,116,116,2.1166387688188277,3.9660372360924754,1.05831938,0.69314718,0.5
61,1545,116,2.1166387688188277,3.9660372360924754,1.05831938,0.69314718,0.5
32,320,320,0.21910766297220766,3.9695593043075768,0.10955383,0.69314718,0.5
32,1546,320,0.21910766297220766,3.9695593043075768,0.10955383,0.69314718,0.5
35,210,210,3.4327529450607135,3.970102003056576,1.71637647,0.69314718,0.5
35,1547,210,3.4327529450607135,3.970102003056576,1.71637647,0.69314718,0.5
26,26,26,2.039776034301051,3.9712575431166623,1.01988802,0.69314718,0.5
26,1548,26,2.039776034301051,3.9712575431166623,1.01988802,0.69314718,0.5
95,1111,1111,1.9302244732180445,3.971434934624994,0.96511224,0.69314718,0.5
95,1549,1111,1.9302244732180445,3.971434934624994,0.96511224,0.69314718,0.5
52,921,921,0.9748789468770536,3.971767817380292,0.48743947,0.69314718,0.5
52,1550,921,0.9748789468770536,3.971767817380292,0.48743947,0.69314718,0.5
48,298,298,2.078473498855932,3.9720458078112006,1.03923675,0.69314718,0.5
48,1551,298,2.078473498855932,3.9720458078112006,1.03923675,0.69314718,0.5
44,336,336,1.0347339765791477,3.9726357284036027,0.51736699,0.69314718,0.5
44,1552,336,1.0347339765791477,3.9726357284036027,0.51736699,0.69314718,0.5
34,314,314,0.9755806963921247,3.973177853077623,0.48779035,0.69314718,0.5
34,1553,314,0.9755806963921247,3.973177853077623,0.48779035,0.69314718,0.5
32,153,153,1.7573846504466706,3.9732774559726103,0.87869233,0.69314718,0.5
32,1554,153,1.7573846504466706,3.9732774559726103,0.87869233,0.69314718,0.5
29,1420,1420,0.5793196751192419,3.975304441588318,0.28965984,0.69314718,0.5
29,1555,1420,0.5793196751192419,3.975304441588318,0.28965984,0.69314718,0.5
76,689,689,1.7501370524280657,3.9772646564312617,0.87506853,0.69314718,0.5
76,1556,689,1.7501370524280657,3.9772646564312617,0.87506853,0.69314718,0.5
41,169,169,1.8898757730246565,3.978656739950357,0.94493789,0.69314718,0.5
41,1557,169,1.8898757730246565,3.978656739950357,0.94493789,0.69314718,0.5
17,672,672,1.9150599022889034,3.9789306168740337,0.95752995,0.69314718,0.5
17,1558,672,1.9150599022889034,3.9789306168740337,0.95752995,0.69314718,0.5
85,311,311,0.9946102322102558,3.9802079831096666,0.49730512,0.69314718,0.5
85,1559,311,0.9946102322102558,3.9802079831096666,0.49730512,0.69314718,0.5
48,48,48,1.0451406385549118,3.9802185450444836,0.52257032,0.69314718,0.5
48,1560,48,1.0451406385549118,3.9802185450444836,0.52257032,0.69314718,0.5
70,204,204,2.203559335700155,3.9807108802278948,1.10177967,0.69314718,0.5
70,1561,204,2.203559335700155,3.9807108802278948,1.10177967,0.69314718,0.5
84,355,355,1.774695038269745,3.981263572790508,0.88734752,0.69314718,0.5
84,1562,355,1.774695038269745,3.981263572790508,0.88734752,0.69314718,0.5
12,1088,1088,0.9890595853106547,3.982141322079369,0.49452979,0.69314718,0.5
12,1563,1088,0.9890595853106547,3.982141322079369,0.49452979,0.69314718,0.5
1,1,1,2.105165655664751,3.9822560838322216,1.05258283,0.69314718,0.5
1,1564,1,2.105165655664751,3.9822560838322216,1.05258283,0.69314718,0.5
51,1152,1152,2.1565696510162047,3.9829877818746806,1.07828483,0.69314718,0.5
51,1565,1152,2.1565696510162047,3.9829877818746806,1.07828483,0.69314718,0.5
83,300,300,2.0553933583034776,3.9838012089016965,1.02769668,0.69314718,0.5
83,1566,300,2.0553933583034776,3.9838012089016965,1.02769668,0.69314718,0.5
99,99,99,1.9629989959127487,3.9849813045081066,0.9814995,0.69314718,0.5
99,1567,99,1.9629989959127487,3.9849813045081066,0.9814995,0.69314718,0.5
77,77,77,1.9471054974014488,3.9870364037361155,0.97355275,0.69314718,0.5
77,1568,77,1.9471054974014488,3.9870364037361155,0.97355275,0.69314718,0.5
60,1318,1318,0.8928778085895813,3.9871925254362277,0.4464389,0.69314718,0.5
60,1569,1318,0.8928778085895813,3.9871925254362277,0.4464389,0.69314718,0.5
6,668,668,2.1126135506657695,3.9885390879178373,1.05630678,0.69314718,0.5
6,1570,668,2.1126135506657695,3.9885390879178373,1.05630678,0.69314718,0.5
18,822,822,1.9075722883678619,3.9893135414146523,0.95378614,0.69314718,0.5
18,1571,822,1.9075722883678619,3.9893135414146523,0.95378614,0.69314718,0.5
49,49,49,1.7990649322356755,3.989414161316981,0.89953247,0.69314718,0.5
49,1572,49,1.7990649322356755,3.989414161316981,0.89953247,0.69314718,0.5
9,237,237,2.349604126924598,3.9899113060882048,1.17480206,0.69314718,0.5
9,1573,237,2.349604126924598,3.9899113060882048,1.17480206,0.69314718,0.5
37,103,103,0.9305017058086051,3.990460133730531,0.46525085,0.69314718,0.5
37,1574,103,0.9305017058086051,3.990460133730531,0.46525085,0.69314718,0.5
65,65,65,0.8059686299873495,3.990677147816464,0.40298431,0.69314718,0.5
65,1575,65,0.8059686299873495,3.990677147816464,0.40298431,0.69314718,0.5
13,176,176,0.9250486225340075,3.9919789883952306,0.46252431,0.69314718,0.5
13,1576,176,0.9250486225340075,3.9919789883952306,0.46252431,0.69314718,0.5
62,1064,1064,1.0392379303520312,3.9932072283066087,0.51961897,0.69314718,0.5
62,1577,1064,1.0392379303520312,3.9932072283066087,0.51961897,0.69314718,0.5
65,592,592,1.617916666254663,3.996018856661341,0.80895833,0.69314718,0.5
65,1578,592,1.617916666254663,3.996018856661341,0.80895833,0.69314718,0.5
17,1212,1212,1.938377934119185,3.9963909839200955,0.96918897,0.69314718,0.5
17,1579,1212,1.938377934119185,3.9963909839200955,0.96918897,0.69314718,0.5
28,179,179,0.8887496290546497,3.997712102025748,0.44437481,0.69314718,0.5
28,1580,179,0.8887496290546497,3.997712102025748,0.44437481,0.69314718,0.5
36,750,750,0.9067892800002849,3.998267824396943,0.45339464,0.69314718,0.5
36,1581,750,0.9067892800002849,3.998267824396943,0.45339464,0.69314718,0.5
91,91,91,4.072186003153424,3.99858270597124,2.036093,0.69314718,0.5
91,1582,91,4.072186003153424,3.99858270597124,2.036093,0.69314718,0.5
89,647,647,0.45214177611286227,3.9998328683169047,0.22607089,0.69314718,0.5
89,1583,647,0.45214177611286227,3.9998328683169047,0.22607089,0.69314718,0.5
64,920,920,2.003347690063097,3.9998759647342697,1.00167385,0.69314718,0.5
64,1584,920,2.003347690063097,3.9998759647342697,1.00167385,0.69314718,0.5
83,768,768,1.0396730772051095,4.00051663517119,0.51983654,0.69314718,0.5
83,1585,768,1.0396730772051095,4.00051663517119,0.51983654,0.69314718,0.5
