Time,MeanNumber,CV2Number,MeanSize,VarSize
2.224999999999996,4.641191848039788,0.1601120694455686,1.237596114741145,0.18521114737402933
2.249999999999996,4.721940993808029,0.15793412096550632,1.2343162257485003,0.19097423891134574
2.274999999999996,4.804076472231669,0.15576337535353332,1.2310112697545261,0.19676238575553795
2.299999999999996,4.88761996086946,0.1536004366414355,1.2276862369605657,0.2025683172816233
2.3249999999999957,4.972593280916851,0.1514458651330992,1.2243460088025517,0.20838464562046558
2.3499999999999956,5.05901838047589,0.14930017947830415,1.2209953503873885,0.21420389462703915
2.3749999999999956,5.146917316191188,0.14716385870751464,1.2176389036603736,0.220018529974572
2.3999999999999955,5.236312233151488,0.14503734423020775,1.214281181337943,0.22582099017909146
2.4249999999999954,5.327225342952741,0.14292104179903367,1.210926561635348,0.23160371834226165
2.4499999999999953,5.419678899815308,0.14081532344185968,1.2075792838138057,0.23735919438531333
2.474999999999995,5.513695174644263,0.13872052936361937,1.20424344456648,0.24307996753363487
2.499999999999995,5.6092964269189265,0.13663696981957846,1.200922995257091,0.2487586888005117
2.524999999999995,5.70650487429445,0.13456492696148828,1.1976217400193387,0.25438814320983083
2.549999999999995,5.805342659795754,0.1325046566577816,1.1943433347195371,0.2599612814915578
2.574999999999995,5.905831816481573,0.1304563902887788,1.1910912867789292,0.26547125098070656
2.5999999999999948,6.007994229454058,0.1284203365176616,1.1878689558464082,0.2709114254505183
2.6249999999999947,6.111851595087987,0.12639668303754367,1.1846795553063567,0.276275433613829
2.6499999999999946,6.217425377351677,0.12438559829499454,1.181526154600695,0.2815571860332609
2.6749999999999945,6.3247367610913185,0.12238723318986543,1.1784116823385138,0.28675090019099325
2.6999999999999944,6.433806602149732,0.12040172275110367,1.1753389301613515,0.29185112348244013
2.7249999999999943,6.544655374190672,0.11842918778805714,1.1723105573269084,0.2968527539152285
2.7499999999999942,6.657303112100756,0.1164697365163772,1.1693290959692355,0.3017510583152484
2.774999999999994,6.771769351842577,0.11452346615744088,1.1663969569888781,0.3065416878651468
2.799999999999994,6.888073066634399,0.11259046451001928,1.1635164365224069,0.3112206908272136
2.824999999999994,7.006232599335353,0.11067081149255514,1.160689722937103,0.31578452233187015
2.849999999999994,7.126265590918492,0.10876458065430736,1.1579189042933866,0.32023005114461844
2.874999999999994,7.248188904919227,0.10687184065328992,1.155205976215013,0.32455456335788946
2.8999999999999937,7.372018547752027,0.1049926566988283,1.1525528501048448,0.3287557629893192
2.9249999999999936,7.497769584795767,0.10312709195623562,1.1499613616425717,0.3328317695040879
